MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,AP_DIFF,SEMIMINOR_AXIS,ORBITAL_VELOCITY,TARGET,RCS_SIZE_MEDIUM,RCS_SIZE_SMALL
14.76367198,0.0080283,97.6947,267.8882,151.0738,209.4958,42779,0.00010368,7.07e-06,0.0,7018.952,97.537,697.167,584.466,112.70100000000002,7018.725797989621,7.535858785972633,0,1,0
14.75273309,0.0081625,97.7046,264.6822,164.6395,195.7321,42629,7.8646e-05,5.1e-06,0.0,7022.421,97.609,701.606,586.965,114.64099999999996,7022.1870567660335,7.533997239692552,0,0,1
14.91548921,0.0029935,97.4695,317.1221,304.2576,55.5809,43009,0.00015309,1.493e-05,0.0,6971.242,96.544,613.976,572.239,41.736999999999966,6971.210765132978,7.561601886566182,0,0,1
14.97080331,0.0022235,97.4609,334.3067,255.2433,104.6325,43111,0.00030841,3.518e-05,0.0,6954.06,96.187,591.387,560.463,30.92399999999997,6954.042809708461,7.570937676688969,0,0,1
14.8258328,0.0058922,97.5986,284.5374,64.469,296.2601,42763,0.00016675,1.33e-05,0.0,6999.319,97.128,662.425,579.942,82.48299999999995,6999.197497693957,7.546420378484283,0,0,1
14.82411732,0.0058957,97.6001,284.7847,64.9942,295.7379,42782,0.00015976,1.267e-05,0.0,6999.859,97.139,662.993,580.455,82.53800000000001,6999.737343918637,7.546129290792404,0,0,1
14.78908324,0.0070856,97.6547,274.679,113.0308,247.8397,42730,0.00011704,8.48e-06,0.0,7010.909,97.369,682.451,583.098,99.35300000000008,7010.733003898069,7.540180161331086,0,0,1
2.00278464,0.6264673,66.9224,347.3519,17.0079,357.104,4878,0.0,5.54e-06,0.0,26585.551,718.999,36862.395,3552.438,33309.956999999995,20722.04666537507,3.872095454909159,1,0,1
13.42618188,0.0680632,97.6735,112.1443,137.3229,228.2898,38913,3.3585e-05,5e-07,0.0,7477.679,107.253,1608.499,590.589,1017.91,7460.338348759929,7.3010526268634415,0,0,0
14.96076096,0.0012029,97.4737,345.5219,279.2559,80.7302,43308,7.6824e-05,8.09e-06,0.0,6957.172,96.252,587.405,570.668,16.736999999999966,6957.166966594125,7.569244216086781,1,0,0
15.22203535,0.0003924,87.7485,129.8903,93.9108,266.2586,42615,5.5879e-05,1.318e-05,0.0,6877.333,94.6,501.896,496.499,5.396999999999991,6877.332470521815,7.613053139179436,0,0,0
15.46264173,0.0002632,87.3556,308.0009,102.2403,257.9151,44661,0.0001068,5.295e-05,0.0,6805.803,93.128,429.459,425.877,3.5819999999999936,6805.80276426658,7.652955727104167,0,0,0
15.46273908,0.0002636,87.3409,307.9375,102.5158,257.6396,44657,0.00010749,5.331e-05,0.0,6805.775,93.127,429.434,425.846,3.5880000000000223,6805.774763550494,7.652971469803563,0,0,0
15.70735285,0.0005576,87.5498,7.531,56.0923,304.0878,45003,0.00024601,0.00030525,0.0,6734.931,91.677,360.552,353.041,7.511000000000024,6734.929952995088,7.693116558998556,0,0,0
14.41943904,0.0015543,98.2133,221.0466,34.4481,325.7722,41813,4.2355e-05,9.7e-07,0.0,7130.22,99.865,763.168,741.003,22.164999999999964,7130.211387229188,7.476828564194004,0,0,0
1.00270896,0.0001257,0.0119,220.2398,304.9156,261.1302,2748,0.0,-2.62e-06,0.0,42164.981,1436.11,35792.146,35781.546,10.599999999998545,42164.98066688632,3.074630516707692,0,0,0
14.97356793,0.0205937,120.4415,51.1016,79.088,283.3281,11690,0.0005746,0.00010061,0.0,6953.204,96.169,718.261,431.877,286.384,6951.729415064484,7.571403686546091,0,1,0
14.83563415,0.0250476,120.4906,187.6004,41.6167,320.3667,11555,0.0019567,0.00028267,0.0,6996.236,97.064,793.34,442.862,350.478,6994.040998472991,7.548082918991989,0,1,0
14.96521797,0.0215258,120.4664,255.4394,56.9657,305.189,11636,0.0026278,0.00048459,0.0,6955.79,96.223,727.384,427.926,299.458,6954.178295623017,7.569996120325308,0,1,0
1.00269562,3.89e-05,0.0181,249.8334,315.3837,303.8034,2899,0.0,3.6e-07,0.0,42165.355,1436.129,35788.86,35785.58,3.279999999998836,42165.35496809748,3.0746168809353485,0,0,0
5.31464236,0.5153832,50.7087,214.9871,123.3272,296.8631,15159,0.00033983,9.33e-06,0.0,13870.299,270.95,14640.683,343.645,14297.038,11886.289129124334,5.360755209071891,1,0,0
1.00273624,0.000212,0.0579,74.1797,135.5035,180.2871,2891,0.0,-1.87e-06,0.0,42164.216,1436.071,35795.02,35777.143,17.877000000000407,42164.21505248573,3.074658408625292,0,0,0
12.4287882,0.0019057,82.4818,141.574,174.9045,185.2225,35621,-0.00012183,-7e-08,0.0,7872.56,115.86,1509.428,1479.422,30.006000000000085,7872.545704628507,7.115589707250491,0,0,0
12.42886924,0.0021121,82.4855,142.154,175.3672,184.7608,35633,-7.41e-06,9e-08,0.0,7872.526,115.859,1511.018,1477.763,33.25500000000011,7872.508440443392,7.115605072699195,0,0,0
12.4288521,0.0020538,82.4803,140.9884,190.3414,169.7251,35627,1.413e-05,1.2e-07,0.0,7872.533,115.859,1510.567,1478.229,32.337999999999965,7872.516396438654,7.115601909216323,0,0,0
12.82953437,0.0233072,82.4863,2.2654,12.3333,348.334,36762,7.7701e-05,3.2e-07,0.0,7707.755,112.241,1509.266,1149.974,359.29200000000014,7705.661190799959,7.191259107285195,0,0,0
1.00270225,8.23e-05,0.0098,311.4618,76.9496,233.8302,2940,0.0,-2.73e-06,0.0,42165.169,1436.119,35790.504,35783.564,6.940000000002328,42165.16885720154,3.074623662339559,0,0,0
0.89565689,0.0525177,6.0845,70.8896,147.8605,215.4754,2554,0.0,-1.13e-06,0.0,45461.182,1607.759,41470.564,36695.531,4775.032999999996,45398.44526807906,2.961068990552487,0,0,0
14.88904349,0.0018384,82.4165,92.9786,131.6812,228.5983,42603,0.00010523,1.015e-05,0.0,6979.495,96.715,614.191,588.528,25.66300000000001,6979.483205639598,7.557129904032763,0,1,0
14.90309252,0.0023314,82.417,87.2539,111.3262,249.0448,42632,0.0001097,1.096e-05,0.0,6975.108,96.624,613.234,580.711,32.523000000000025,6975.089043632693,7.55950606205108,0,1,0
14.88102705,0.0020596,82.4166,94.9611,138.7272,221.5528,42583,5.5152e-05,5.34e-06,0.0,6982.001,96.768,618.246,589.486,28.75999999999999,6981.986191327184,7.555773568851773,0,1,0
1.09861513,0.7623003,30.6971,349.7392,262.0968,14.2034,3069,0.0,-3.15e-06,0.0,39673.891,1310.741,63539.174,3052.337,60486.837,25677.87439755673,3.1696878123254075,0,0,0
12.43450845,0.0012963,82.4831,141.8185,172.394,187.7339,35608,0.00016446,3.3e-07,0.0,7870.145,115.807,1502.213,1481.808,20.404999999999973,7870.138387526224,7.11668135366114,0,1,0
1.00272415,0.0005675,0.0275,267.3593,333.604,175.8433,2846,0.0,-7e-07,0.0,42164.555,1436.088,35810.349,35762.492,47.85700000000361,42164.54821032022,3.074646048583836,0,0,0
1.00271719,0.0003651,0.0872,108.9387,66.2285,244.149,2851,0.0,-1.14e-06,0.0,42164.75,1436.098,35802.01,35771.221,30.789000000004307,42164.74718976127,3.074638938893008,0,0,0
1.00277282,0.0001948,4.0783,343.6315,204.6668,194.2405,2851,0.0,-2.68e-06,0.0,42163.191,1436.018,35793.269,35776.843,16.425999999999476,42163.19020001584,3.074695781338798,0,0,0
2.0652577,0.5777731,25.0464,275.564,183.8875,168.2395,5862,0.0,7.6e-07,0.0,26046.678,697.25,34717.613,4619.473,30098.14,21259.23164647429,3.911944793731284,0,0,0
1.00271575,0.0002645,0.0516,73.9971,143.545,200.2144,2834,0.0,-7.9e-07,0.0,42164.791,1436.1,35797.808,35775.503,22.30500000000029,42164.78952507031,3.074637444041212,0,1,0
1.00270556,0.0001423,0.0124,213.0797,13.9817,147.6376,2813,0.0,1.61e-06,0.0,42165.076,1436.115,35792.942,35780.941,12.001000000003842,42165.07557309358,3.074627053058491,0,0,0
2.37231511,0.7198255,6.0215,153.9539,43.3643,354.8438,6568,0.0012806,2.581e-05,0.0,23747.629,607.002,34463.643,275.345,34188.297999999995,16484.536871431912,4.096932041800931,0,0,0
3.93562005,0.6089971,5.8385,306.4969,98.1704,330.6906,8954,0.0051087,0.0004614,0.0,16945.709,365.889,20887.461,247.686,20639.775,13440.869489827426,4.8499695925930935,1,0,0
1.0026931,0.000465,0.0343,267.7418,335.0351,144.0468,2804,0.0,1.53e-06,0.0,42165.426,1436.132,35806.898,35767.684,39.21399999999994,42165.421441390135,3.07461429234665,0,0,0
1.88488875,0.4603968,12.3633,203.3985,159.5438,227.4682,5306,0.0,-1.01e-06,0.0,27682.886,763.971,34049.863,8559.639,25490.224,24574.464268911583,3.794575564640748,0,0,0
3.81684078,0.6153831,49.1566,140.5527,129.6066,303.2624,10556,0.0009952,5.384e-05,0.0,17295.474,377.275,21560.682,273.997,21286.685,13632.779735307657,4.800678843721313,1,0,0
2.00568444,0.0054323,53.6532,218.3212,205.2248,154.5441,5574,0.0,-7e-08,0.0,26559.921,717.959,20326.067,20037.504,288.5629999999983,26559.529107024347,3.873963266870473,0,0,0
1.90803331,0.02285,53.1847,228.7804,83.1013,279.505,5360,0.0,-9e-08,0.0,27458.567,754.704,21707.861,20453.004,1254.857,27451.397696239885,3.8100436702767366,0,0,0
13.64514208,0.0253297,99.8477,296.1889,126.5463,235.9287,41211,0.00072973,6.84e-06,0.0,7397.469,105.532,1206.709,831.958,374.7510000000001,7395.09553447788,7.3405281915531955,1,0,1
13.75536591,0.0194805,99.0571,127.4742,20.8222,340.0727,38540,0.00069885,7.32e-06,0.0,7357.898,104.686,1123.098,836.427,286.67099999999994,7356.50174360568,7.360240516041038,1,0,1
14.87712984,0.0098161,98.964,155.9365,205.9955,153.631,39194,0.00085085,8.407e-05,0.0,6983.22,96.793,673.633,536.537,137.096,6982.883554953284,7.555114067220418,1,0,1
13.26085933,0.0440489,106.1835,25.1756,3.8966,53.5876,49104,0.0014972,1.026e-05,0.0,7539.7,108.59,1493.68,829.449,664.2310000000001,7532.381787351105,7.270961665177463,1,0,1
14.15282298,0.0077186,98.8476,346.9977,57.6641,303.1976,37714,0.00025285,4.63e-06,0.0,7219.489,101.746,897.078,785.63,111.44799999999998,7219.273939821357,7.43045927706196,1,0,1
13.65696321,0.0351827,99.1776,35.3172,107.4087,256.5844,38644,0.00027174,3.02e-06,0.0,7393.199,105.441,1275.177,754.952,520.2249999999999,7388.62184954822,7.342647675347235,1,0,1
14.02740547,0.0054557,98.8763,201.9984,267.1078,92.3844,35692,3.7482e-05,1.5e-07,0.0,7262.458,102.656,923.944,844.701,79.24299999999994,7262.349916890121,7.408445169136242,1,0,1
14.04203937,0.0202986,73.9367,251.9355,123.1779,305.9479,51714,0.00069602,1.304e-05,0.0,7257.411,102.549,1026.591,731.961,294.6299999999999,7255.915698954739,7.411020738058137,1,0,1
14.61697801,0.0073148,74.0033,185.7731,356.3538,3.7084,57971,0.00031022,1.573e-05,0.0,7065.834,98.516,739.384,636.014,103.37,7065.644964157828,7.510816864790712,1,0,1
14.49425117,0.0012742,74.0243,32.3241,133.3489,344.0165,49816,0.00045394,1.712e-05,0.0,7105.664,99.35,736.583,718.475,18.107999999999947,7105.658231670642,7.48973676334634,1,0,1
14.66156892,0.0017025,74.0127,281.2312,257.6603,224.5703,51429,0.0014692,8.075e-05,0.0,7051.501,98.216,685.371,661.36,24.010999999999967,7051.490780582734,7.518446296422152,1,0,1
14.6307516,0.002488,74.0241,312.5151,270.3662,212.8104,42196,0.0011497,5.904e-05,0.0,7061.399,98.423,700.833,665.695,35.13799999999992,7061.377144427853,7.513175125821731,1,0,1
14.44672069,0.0114677,74.113,176.0851,171.0783,189.2452,39722,0.00051242,1.897e-05,0.0,7121.241,99.677,824.77,661.441,163.32899999999995,7120.772734013381,7.481540755156292,1,0,1
14.64778474,0.0034314,74.0359,212.2254,40.3617,332.695,53888,0.00064267,3.427e-05,0.0,7055.924,98.308,702.0,653.577,48.423,7055.882459868125,7.516089461163771,1,0,1
13.92159597,0.022045,74.0314,33.9927,150.0643,211.331,54652,0.00022616,3.31e-06,0.0,7299.209,103.436,1081.985,760.163,321.8219999999999,7297.435142272707,7.389771135680644,1,0,1
14.55956109,0.0017092,74.0343,305.9274,99.7328,329.608,42287,0.00043904,1.905e-05,0.0,7084.399,98.904,718.372,694.155,24.216999999999985,7084.388651936076,7.500969184970015,1,0,1
15.55723111,0.0011218,65.0047,246.2993,284.6351,75.3551,43603,0.00022634,0.00015468,0.0,6778.188,92.561,407.657,392.45,15.206999999999994,6778.183735043337,7.668529325720191,0,0,0
14.61405657,0.0072293,74.0203,247.336,7.3952,352.8261,48425,0.00066856,3.403e-05,0.0,7066.776,98.535,739.729,637.553,102.17600000000004,7066.591332912802,7.510316252822628,1,0,1
14.3435517,0.0199839,73.9384,181.4333,265.5568,92.273,40081,0.00042269,1.456e-05,0.0,7155.347,100.394,920.204,634.22,285.9839999999999,7153.918091019183,7.463689055045495,1,0,1
14.75683863,0.0040921,74.0975,191.04,319.6288,105.1359,41085,0.0010058,6.942e-05,0.0,7021.118,97.582,671.714,614.252,57.4620000000001,7021.059214452032,7.534696298089513,1,0,1
14.53576215,0.0071592,74.0419,268.5356,50.1847,310.5587,40650,0.00011353,4.61e-06,0.0,7092.129,99.066,764.768,663.22,101.548,7091.947247168288,7.496880264718761,1,0,1
14.171219,0.0105624,74.0132,35.8823,157.5384,269.4686,63562,0.00016109,3.18e-06,0.0,7213.24,101.614,911.294,758.916,152.37799999999993,7212.837618763681,7.433677171370775,1,0,1
15.04339673,0.0102219,74.0126,73.794,190.0269,169.8884,42026,0.0007311,0.00011424,0.0,6931.67,95.723,624.39,482.681,141.709,6931.307855007776,7.58315526847515,1,0,1
14.4270179,0.0077877,74.1325,200.5829,167.5119,8.1855,40275,0.00048913,1.662e-05,0.0,7127.723,99.813,805.096,694.079,111.01700000000004,7127.506854683648,7.478138099238607,1,0,1
15.06504161,0.0015718,74.0014,332.5266,92.1989,35.6659,63470,0.0010815,0.00016021,0.0,6925.029,95.586,557.779,536.01,21.769000000000005,6925.020445661375,7.58679046381977,1,0,1
14.58414546,0.001476,74.031,345.271,34.2698,27.1116,40683,0.0010104,4.665e-05,0.0,7076.435,98.737,708.745,687.855,20.889999999999983,7076.427291720073,7.505188888850088,1,0,1
14.36419006,0.0032365,74.0206,139.7507,256.3603,116.8865,40165,0.00015277,4.24e-06,0.0,7148.492,100.249,793.493,747.221,46.27200000000005,7148.45455991726,7.467266825615996,1,0,1
13.53999822,0.0003316,100.0425,257.3483,325.6751,34.4169,38003,0.0011167,7.1e-06,0.0,7435.716,106.352,1060.046,1055.115,4.93100000000004,7435.715591189677,7.32162516056698,1,0,1
14.48526914,0.0010226,86.4056,328.391,225.2744,134.7628,41835,0.00048387,1.837e-05,0.0,7108.601,99.411,737.735,723.197,14.538000000000013,7108.597283228751,7.488189368193729,1,0,1
14.71661538,0.0073297,86.3689,294.4811,80.2181,280.7302,41609,0.0021288,0.00013865,0.0,7033.906,97.849,707.327,604.214,103.11299999999994,7033.717050913368,7.5278439510366,1,0,1
14.67323672,0.000432,98.3896,305.6212,268.376,91.6949,42270,0.001537,8.634e-05,0.0,7047.762,98.138,672.672,666.582,6.090000000000032,7047.761342359201,7.520440386407412,1,0,1
1.82440014,0.7460522,25.8467,84.8457,306.9112,8.7616,5286,0.0042767,-1.22e-06,0.0,28291.444,789.301,43020.203,806.415,42213.788,18838.917901516623,3.7535424397759103,1,1,0
3.14758862,0.6345177,49.3505,227.5929,43.4596,351.8655,9136,0.042787,1.647e-05,0.0,19667.532,457.493,25768.794,810.0,24958.794,15201.19933628534,4.50188042153207,1,1,0
2.24562322,0.7227674,19.8495,239.65,345.5146,1.556,6519,0.00034461,-1.33e-06,0.0,24632.619,641.247,36058.137,450.83,35607.307,17023.390479276037,4.022662464352396,1,0,1
14.21230489,0.002848,81.2084,31.5145,211.5782,148.3688,39012,0.001371,3.008e-05,0.0,7199.331,101.321,841.7,800.693,41.00700000000006,7199.301802679559,7.440854583032555,1,0,1
14.15315287,0.0013216,81.2147,51.1682,250.7003,109.2742,40301,0.0010035,1.966e-05,0.0,7219.377,101.744,850.783,831.701,19.082,7219.37069521944,7.430516914182959,1,0,1
14.88736094,0.0011069,81.1977,237.0474,110.996,6.9544,98757,0.0020621,0.00019344,0.0,6980.02,96.726,609.612,594.159,15.452999999999976,6980.01572394208,7.556845695118901,1,0,1
14.20088038,0.0013299,81.2007,23.0232,216.0208,319.2371,47490,0.00087259,1.872e-05,0.0,7203.192,101.402,834.637,815.478,19.158999999999992,7203.185630092008,7.43886012069067,1,0,1
14.20568282,0.0016713,81.1971,15.4602,152.3116,207.8954,40709,0.00036909,8.07e-06,0.0,7201.569,101.368,835.47,811.398,24.072000000000003,7201.558942124393,7.439698312327915,1,0,1
14.19202252,0.0016353,81.2087,28.5713,237.1175,122.8428,48817,0.00078247,1.653e-05,0.0,7206.189,101.465,839.838,816.27,23.567999999999984,7206.179364576304,7.437313076735247,1,0,1
12.97091358,0.0028085,90.2686,335.431,180.7241,192.9941,37716,0.0018903,5.54e-06,0.0,7651.645,111.018,1294.999,1252.02,42.97900000000004,7651.614823106527,7.217577926488989,1,0,1
14.55789299,0.0026369,98.5013,288.7095,57.8551,302.5199,40938,0.0014413,6.298e-05,0.0,7084.94,98.915,725.487,688.122,37.36500000000001,7084.915368307376,7.500682795685218,1,0,1
1.0027367,2.43e-05,0.0126,326.4787,316.4551,231.0901,2811,0.0,8.6e-07,0.0,42164.204,1436.07,35787.093,35785.044,2.0489999999990687,42164.20398755123,3.074658846151616,0,0,0
1.00270333,6.8e-06,0.0125,321.0348,340.3555,198.8638,2794,0.0,-2.74e-06,0.0,42165.139,1436.118,35787.291,35786.717,0.5740000000005239,42165.13899902514,3.074624756118634,0,0,0
0.90579899,0.0715781,6.4713,72.1739,15.6107,346.4644,2519,0.0,-9.9e-07,0.0,45121.198,1589.757,41972.752,35513.373,6459.379000000001,45005.462045146334,2.972203743810717,0,1,0
1.00273237,0.0003213,0.1242,82.042,140.2627,59.5629,2775,0.0,-2.45e-06,0.0,42164.325,1436.076,35799.737,35772.643,27.0940000000046,42164.32282361051,3.074654434436412,0,0,0
1.00271518,0.0004058,0.0573,308.7663,274.0343,145.5496,2772,0.0,1.62e-06,0.0,42164.807,1436.101,35803.782,35769.561,34.22099999999773,42164.80352828374,3.0746368606850045,0,0,0
2.41355199,0.7178038,2.6813,199.0987,75.1037,348.7925,6577,0.00077138,3.272e-05,0.0,23476.359,596.631,33949.643,246.804,33702.839,16345.307766422093,4.120534140384139,0,0,0
4.03478945,0.6021173,2.5718,211.9631,61.783,345.7059,9541,0.0066751,0.00056336,0.0,16666.891,356.896,20324.179,253.333,20070.846,13306.973082626208,4.890368554885822,1,0,0
2.13103246,0.0011926,65.8403,10.8078,315.7477,48.6119,5923,0.0,-5.5e-07,0.0,25507.925,675.729,19160.211,19099.369,60.84200000000055,25507.90686009952,3.953041031035896,0,0,0
2.08923564,0.0069563,65.8579,14.6265,109.3261,251.482,5804,0.0,-5.9e-07,0.0,25847.005,689.247,19648.669,19289.07,359.599000000002,25846.37962273084,3.927025980054914,0,0,0
14.59083737,0.0013136,98.1713,353.6063,231.8732,128.1289,40437,3.5139e-05,1.19e-06,0.0,7074.271,98.692,705.429,686.843,18.586000000000013,7074.264896511032,7.506336709375244,0,0,0
15.01488543,0.0136482,98.3342,225.2399,248.305,110.3595,41519,0.00016275,2.484e-05,0.0,6940.442,95.905,657.032,467.583,189.449,6939.795560158111,7.578361591809565,0,0,0
14.53908532,0.0102784,98.0706,262.9021,287.4097,71.5882,40202,0.00042415,1.865e-05,0.0,7091.048,99.043,785.798,640.029,145.769,7090.673421427602,7.497451676640511,1,0,1
14.23389427,0.0179277,98.0745,170.2413,291.9471,66.274,39383,0.00025884,6.5e-06,0.0,7192.05,101.167,942.852,684.978,257.874,7190.894135954564,7.444620071135899,1,0,1
14.54322556,0.0101867,98.2719,27.128,7.5175,352.7521,40229,0.00029962,1.312e-05,0.0,7089.703,99.015,783.788,639.347,144.44100000000003,7089.335145268787,7.498162820272596,1,0,1
14.24556825,0.0176864,98.4506,275.2468,348.7675,10.9579,39416,0.00041287,1.082e-05,0.0,7188.12,101.084,937.117,682.853,254.264,7186.995658669262,7.446654911884514,1,0,1
14.14003096,0.001026,98.7484,311.1455,350.7984,9.2999,39119,7.5899e-05,1.01e-06,0.0,7223.842,101.839,853.119,838.296,14.82299999999998,7223.838197816448,7.428220187160312,0,0,0
14.17541646,0.0004061,98.7113,318.7786,336.1863,23.9124,39178,0.00041602,8.01e-06,0.0,7211.816,101.584,836.609,830.752,5.857000000000085,7211.815405323688,7.434411038804733,1,0,1
14.17161295,0.0004091,98.7181,318.6653,323.3761,36.7134,39176,0.00043925,8.42e-06,0.0,7213.106,101.612,837.922,832.02,5.902000000000044,7213.10539639713,7.433746219857982,1,0,1
14.59198795,0.0001401,98.1822,311.2773,78.5185,281.617,40377,-3.48e-06,-6.2e-07,0.0,7073.899,98.684,696.755,694.773,1.981999999999971,7073.89893057672,7.506534077230365,0,0,0
1.00275131,0.0019384,29.2141,268.9274,189.9513,354.2222,2784,0.0,8.9e-07,0.0,42163.794,1436.049,35867.389,35703.929,163.4600000000064,42163.71478692049,3.074673795079864,0,0,0
4.13696657,0.5942151,19.0772,244.1617,304.4263,12.8953,11164,0.0011172,6.552e-05,0.0,16391.316,348.081,19753.149,273.214,19479.935,13183.636591507042,4.93130627214471,0,0,0
14.32077305,0.0021018,65.0111,68.3215,265.939,93.9292,39563,7.0937e-05,9.1e-07,0.0,7162.933,100.553,799.853,769.743,30.1099999999999,7162.917178627772,7.459735748206198,1,0,1
14.3156869,0.002201,65.0095,74.3576,271.4174,88.4389,39550,7.2294e-05,9.3e-07,0.0,7164.629,100.589,802.263,770.725,31.53800000000001,7164.611645811036,7.458852767339983,1,0,1
14.31626216,0.0020245,65.0071,72.1875,268.0248,91.8518,57963,6.6373e-05,7.7e-07,0.0,7164.437,100.585,800.807,771.798,29.00900000000001,7164.422317903316,7.458952711699654,1,0,1
14.32179417,0.0020466,65.0109,67.1422,264.8023,95.0726,39589,7.2092e-05,9.5e-07,0.0,7162.592,100.546,799.116,769.798,29.317999999999984,7162.576999469718,7.4599133193714,1,0,1
14.31701178,0.0021548,65.0073,72.5457,268.27,91.5916,39446,6.1751e-05,6.5e-07,0.0,7164.187,100.58,801.489,770.615,30.874000000000024,7164.1703677365485,7.459082853606218,1,0,1
14.31534073,0.0020997,65.0101,74.9863,265.4343,94.4343,39558,7.0566e-05,8.8e-07,0.0,7164.745,100.591,801.653,771.566,30.08699999999999,7164.729206233334,7.45879238623618,1,0,1
14.32203904,0.0020259,65.0118,68.1692,266.1301,93.7468,39562,8.7699e-05,1.37e-06,0.0,7162.511,100.544,798.886,769.865,29.02099999999996,7162.496301542507,7.459955500896183,1,0,1
14.3225505,0.0020164,65.0109,66.751,265.1554,94.7228,39567,8.468e-05,1.29e-06,0.0,7162.34,100.541,798.647,769.763,28.88400000000001,7162.325439417256,7.460044553131677,1,0,1
14.31764024,0.002106,65.0121,72.7092,267.7618,92.1055,39672,6.5699e-05,7.6e-07,0.0,7163.977,100.575,800.93,770.755,30.174999999999955,7163.961113018037,7.459192178072243,1,0,1
14.31787936,0.0020546,65.0106,71.8942,266.803,93.0704,39561,7.3275e-05,9.6e-07,0.0,7163.898,100.574,800.482,771.044,29.437999999999988,7163.8828792120175,7.459233306139499,1,0,1
14.31478837,0.0020593,65.0105,75.1205,264.7015,95.172,39707,6.7833e-05,8.1e-07,0.0,7164.929,100.595,801.549,772.039,29.50999999999999,7164.913807767613,7.458696612320603,1,0,1
14.31626658,0.0021453,65.0077,73.2078,266.7221,93.141,39451,6.6489e-05,7.8e-07,0.0,7164.436,100.585,801.671,770.931,30.74000000000001,7164.41951349582,7.458953232253711,1,0,1
14.31718177,0.0020488,65.0067,71.6385,269.7213,90.1524,39539,7.0541e-05,8.9e-07,0.0,7164.13,100.578,800.673,771.318,29.35500000000001,7164.114963974661,7.459112526914559,1,0,1
14.31879558,0.0021194,65.0083,69.9109,267.9483,91.9174,39465,6.6193e-05,7.8e-07,0.0,7163.592,100.567,800.64,770.275,30.36500000000001,7163.5759110687895,7.459392618745319,1,0,1
14.31879656,0.0021335,65.0089,69.4993,271.1644,88.6996,39534,6.66e-05,7.9e-07,0.0,7163.592,100.567,800.74,770.173,30.567000000000007,7163.575696282719,7.459392618745319,1,0,1
14.32040088,0.0021108,65.0116,69.2371,265.4101,94.4573,39468,8.9699e-05,1.42e-06,0.0,7163.057,100.556,800.042,769.802,30.24000000000001,7163.041042565658,7.459671180017223,1,0,1
14.32044102,0.0021866,65.0112,68.8123,270.6802,89.1777,39463,7.4737e-05,1.01e-06,0.0,7163.043,100.556,800.571,769.246,31.325000000000045,7163.025875938881,7.459678469890081,1,0,1
14.31698121,0.0021127,65.0094,73.1315,266.7823,93.0844,39458,8.1359e-05,1.18e-06,0.0,7164.197,100.58,801.198,770.927,30.27099999999996,7164.181011280883,7.459077647799164,1,0,1
14.31993281,0.002074,65.0099,68.9889,266.3096,93.5617,39575,6.7435e-05,8.1e-07,0.0,7163.213,100.559,799.934,770.221,29.712999999999965,7163.197593789031,7.459589951451218,1,0,1
14.31992414,0.002115,65.0093,71.4041,271.4927,88.3735,39330,9.1628e-05,1.47e-06,0.0,7163.216,100.559,800.231,769.931,30.299999999999955,7163.199978643638,7.459588389389416,1,0,1
14.31790812,0.0021373,65.0097,72.1201,269.777,90.0865,39455,9.8081e-05,1.63e-06,0.0,7163.888,100.573,801.064,770.442,30.62199999999996,7163.871637477404,7.459238512272469,1,0,1
14.31747836,0.0020894,65.007,71.519,270.3743,89.4947,39454,7.0513e-05,8.9e-07,0.0,7164.031,100.576,800.865,770.928,29.93700000000001,7164.015362363433,7.45916406560758,1,0,1
14.31763369,0.0021579,65.0072,71.2658,270.2216,89.6396,39593,6.4192e-05,7.2e-07,0.0,7163.98,100.575,801.304,770.385,30.918999999999983,7163.963320328055,7.459190616260312,1,0,1
14.32071889,0.0021518,65.0113,68.3314,270.6599,89.202,39571,7.0018e-05,8.9e-07,0.0,7162.951,100.554,800.229,769.402,30.827,7162.934416878081,7.459726375300545,1,0,1
14.31963112,0.002171,65.0142,71.2361,269.6095,90.2502,39464,7.1831e-05,9.3e-07,0.0,7163.313,100.561,800.73,769.627,31.103000000000065,7163.296118769845,7.459537883253265,1,0,1
14.31963919,0.0020486,65.011,70.2942,266.5385,93.3357,39458,7.1148e-05,9.1e-07,0.0,7163.311,100.561,799.851,770.501,29.350000000000023,7163.295968628673,7.45953892460654,1,0,1
14.31933026,0.0021425,65.0143,71.1688,268.4385,91.4245,39466,7.3711e-05,9.8e-07,0.0,7163.414,100.563,800.626,769.931,30.694999999999936,7163.397558849104,7.45948529548004,1,0,1
14.31935109,0.0021675,65.0115,70.2608,270.4062,89.4539,39559,7.4479e-05,1e-06,0.0,7163.407,100.563,800.799,769.745,31.053999999999974,7163.390172935722,7.459488940141324,1,0,1
14.31878615,0.0021245,65.0125,71.4083,268.1427,91.7224,39458,8.201e-05,1.2e-06,0.0,7163.595,100.567,800.679,770.241,30.437999999999988,7163.578833537847,7.459391056807479,1,0,1
14.31832068,0.0020536,65.0066,70.6633,268.8515,91.0216,39462,8.1328e-05,1.18e-06,0.0,7163.75,100.57,800.327,770.904,29.423,7163.73489423949,7.459310358020671,1,0,1
